Geography,Geographic Area Name,total_population,population_65,population_male,population_18_29
1400000US12001000201,Census Tract 2.01; Alachua County; Florida,5187,69,2466,4114
1400000US12031011100,Census Tract 111; Duval County; Florida,3113,665,1396,354
1400000US12031011200,Census Tract 112; Duval County; Florida,2596,743,1146,304
1400000US12031011300,Census Tract 113; Duval County; Florida,3300,635,1638,480
1400000US12031011400,Census Tract 114; Duval County; Florida,2018,554,753,141
1400000US12031011500,Census Tract 115; Duval County; Florida,4048,871,1801,457
1400000US12031011600,Census Tract 116; Duval County; Florida,4482,877,2002,698
1400000US12031011700,Census Tract 117; Duval County; Florida,3203,357,1527,300
1400000US12031011800,Census Tract 118; Duval County; Florida,3203,554,1760,731
1400000US12031011901,Census Tract 119.01; Duval County; Florida,7760,1239,3259,962
1400000US12031011903,Census Tract 119.03; Duval County; Florida,5269,877,2574,827
1400000US12031011904,Census Tract 119.04; Duval County; Florida,4220,581,2129,506
1400000US12031011905,Census Tract 119.05; Duval County; Florida,6340,1083,3438,876
1400000US12031012000,Census Tract 120; Duval County; Florida,5801,868,2773,891
1400000US12031012100,Census Tract 121; Duval County; Florida,1914,266,1052,190
1400000US12031012201,Census Tract 122.01; Duval County; Florida,3109,258,1361,585
1400000US12031012202,Census Tract 122.02; Duval County; Florida,4781,498,2461,870
1400000US12031012300,Census Tract 123; Duval County; Florida,3655,453,1690,500
1400000US12031012400,Census Tract 124; Duval County; Florida,2612,506,1307,225
1400000US12031012500,Census Tract 125; Duval County; Florida,4092,790,1800,532
1400000US12031012601,Census Tract 126.01; Duval County; Florida,4397,213,1731,779
1400000US12031012602,Census Tract 126.02; Duval County; Florida,6288,1092,2857,989
1400000US12031012702,Census Tract 127.02; Duval County; Florida,6652,644,3519,1107
1400000US12031012703,Census Tract 127.03; Duval County; Florida,6136,892,3179,912
1400000US12031012704,Census Tract 127.04; Duval County; Florida,5530,579,2608,782
1400000US12031012800,Census Tract 128; Duval County; Florida,7523,750,3973,1065
1400000US12031012900,Census Tract 129; Duval County; Florida,2665,367,1150,274
1400000US12031013000,Census Tract 130; Duval County; Florida,2810,404,1397,129
1400000US12031013100,Census Tract 131; Duval County; Florida,2383,435,1111,373
1400000US12031013200,Census Tract 132; Duval County; Florida,2388,70,1435,1344
1400000US12031013301,Census Tract 133.01; Duval County; Florida,3350,534,1578,358
1400000US12031013302,Census Tract 133.02; Duval County; Florida,4057,590,1667,1011
1400000US12031013402,Census Tract 134.02; Duval County; Florida,5578,849,2774,1014
1400000US12031013403,Census Tract 134.03; Duval County; Florida,3010,293,1487,593
1400000US12031013404,Census Tract 134.04; Duval County; Florida,3119,443,1637,697
1400000US12031013502,Census Tract 135.02; Duval County; Florida,3222,314,1509,373
1400000US12031013504,Census Tract 135.04; Duval County; Florida,5415,791,2690,1084
1400000US12031013522,Census Tract 135.22; Duval County; Florida,3926,412,2071,961
1400000US12031013523,Census Tract 135.23; Duval County; Florida,4552,450,2278,759
1400000US12031013524,Census Tract 135.24; Duval County; Florida,4189,282,2091,731
1400000US12031013525,Census Tract 135.25; Duval County; Florida,6441,674,3028,906
1400000US12031013526,Census Tract 135.26; Duval County; Florida,8500,468,3799,2317
1400000US12031013723,Census Tract 137.23; Duval County; Florida,12056,1595,6265,2231
1400000US12031013728,Census Tract 137.28; Duval County; Florida,6361,484,3092,1162
1400000US12031013729,Census Tract 137.29; Duval County; Florida,5511,688,2818,915
1400000US12031013730,Census Tract 137.30; Duval County; Florida,3797,555,1674,403
1400000US12031013731,Census Tract 137.31; Duval County; Florida,4188,687,1901,780
1400000US12031013732,Census Tract 137.32; Duval County; Florida,5619,380,2823,1302
1400000US12031013733,Census Tract 137.33; Duval County; Florida,6320,913,3307,775
1400000US12031013800,Census Tract 138; Duval County; Florida,4009,124,2444,1934
1400000US12031013901,Census Tract 139.01; Duval County; Florida,5184,513,2544,1209
1400000US12031013902,Census Tract 139.02; Duval County; Florida,4885,778,2386,673
1400000US12031013904,Census Tract 139.04; Duval County; Florida,4925,636,2271,1159
1400000US12031013905,Census Tract 139.05; Duval County; Florida,4157,1117,1980,234
1400000US12031013906,Census Tract 139.06; Duval County; Florida,4519,1630,1951,418
1400000US12031014001,Census Tract 140.01; Duval County; Florida,4590,828,2055,547
1400000US12031014002,Census Tract 140.02; Duval County; Florida,2609,661,1336,138
1400000US12031014101,Census Tract 141.01; Duval County; Florida,4586,914,2377,630
1400000US12031014103,Census Tract 141.03; Duval County; Florida,2530,377,1401,308
1400000US12031014104,Census Tract 141.04; Duval County; Florida,1913,282,775,352
1400000US12031014203,Census Tract 142.03; Duval County; Florida,4487,1156,2344,460
1400000US12031014204,Census Tract 142.04; Duval County; Florida,5946,1166,3190,335
1400000US12031014205,Census Tract 142.05; Duval County; Florida,2870,650,1433,604
1400000US12031014206,Census Tract 142.06; Duval County; Florida,1269,253,681,175
1400000US12031014311,Census Tract 143.11; Duval County; Florida,5097,597,2365,1018
1400000US12031014312,Census Tract 143.12; Duval County; Florida,6965,680,3272,1613
1400000US12031014328,Census Tract 143.28; Duval County; Florida,6610,908,3289,1377
1400000US12031014329,Census Tract 143.29; Duval County; Florida,3212,670,1623,409
1400000US12031014330,Census Tract 143.30; Duval County; Florida,4623,1303,2428,497
1400000US12031014331,Census Tract 143.31; Duval County; Florida,4906,833,2441,862
1400000US12031014333,Census Tract 143.33; Duval County; Florida,3468,842,1530,484
1400000US12031014334,Census Tract 143.34; Duval County; Florida,5123,700,2580,608
1400000US12031014335,Census Tract 143.35; Duval County; Florida,8586,1230,4364,844
1400000US12031014336,Census Tract 143.36; Duval County; Florida,5967,576,3055,944
1400000US12031014338,Census Tract 143.38; Duval County; Florida,5065,538,2196,766
1400000US12031014339,Census Tract 143.39; Duval County; Florida,5255,654,2577,910
1400000US12031014340,Census Tract 143.40; Duval County; Florida,5900,914,2903,728
1400000US12031014341,Census Tract 143.41; Duval County; Florida,3511,752,1725,654
1400000US12031014342,Census Tract 143.42; Duval County; Florida,4699,629,2566,811
1400000US12031014343,Census Tract 143.43; Duval County; Florida,7788,665,3051,961
1400000US12031014344,Census Tract 143.44; Duval County; Florida,4956,527,2406,1008
1400000US12031014408,Census Tract 144.08; Duval County; Florida,4156,804,2007,726
1400000US12031014413,Census Tract 144.13; Duval County; Florida,6013,1408,2988,823
1400000US12031014414,Census Tract 144.14; Duval County; Florida,7402,888,3609,1407
1400000US12031014415,Census Tract 144.15; Duval County; Florida,5958,65,2627,4976
1400000US12031014416,Census Tract 144.16; Duval County; Florida,6583,451,3573,2743
1400000US12031014417,Census Tract 144.17; Duval County; Florida,8119,1149,3859,1662
1400000US12031014418,Census Tract 144.18; Duval County; Florida,1703,467,826,131
1400000US12031014419,Census Tract 144.19; Duval County; Florida,5127,984,2468,863
1400000US12031014420,Census Tract 144.20; Duval County; Florida,4348,514,1914,707
1400000US12031014421,Census Tract 144.21; Duval County; Florida,5567,1029,2675,1029
1400000US12031014422,Census Tract 144.22; Duval County; Florida,2746,965,1216,291
1400000US12031014423,Census Tract 144.23; Duval County; Florida,20727,1900,10170,3271
1400000US12031014424,Census Tract 144.24; Duval County; Florida,6946,1793,3312,1214
1400000US12031014425,Census Tract 144.25; Duval County; Florida,4218,707,1966,1058
1400000US12031014426,Census Tract 144.26; Duval County; Florida,4577,452,1952,1036
1400000US12031014427,Census Tract 144.27; Duval County; Florida,2352,476,1388,251
1400000US12031014428,Census Tract 144.28; Duval County; Florida,5708,330,2712,1219
1400000US12031014500,Census Tract 145; Duval County; Florida,4676,598,2459,863
1400000US12031014601,Census Tract 146.01; Duval County; Florida,5924,1687,2854,464
1400000US12031014603,Census Tract 146.03; Duval County; Florida,5862,664,3067,611
1400000US12031014604,Census Tract 146.04; Duval County; Florida,6037,513,3257,1135
1400000US12031014702,Census Tract 147.02; Duval County; Florida,3071,533,1219,358
1400000US12031014703,Census Tract 147.03; Duval County; Florida,1527,350,751,225
1400000US12031014704,Census Tract 147.04; Duval County; Florida,6598,738,3236,1645
1400000US12031014800,Census Tract 148; Duval County; Florida,6827,710,2748,2866
1400000US12031014901,Census Tract 149.01; Duval County; Florida,6662,938,3207,509
1400000US12031014902,Census Tract 149.02; Duval County; Florida,8294,1059,3797,1492
1400000US12031015001,Census Tract 150.01; Duval County; Florida,5671,769,2945,727
1400000US12031015002,Census Tract 150.02; Duval County; Florida,4743,878,2221,614
1400000US12031015100,Census Tract 151; Duval County; Florida,4704,495,2333,255
1400000US12031015200,Census Tract 152; Duval County; Florida,3640,554,1671,590
1400000US12031015300,Census Tract 153; Duval County; Florida,3189,572,1351,289
1400000US12031015400,Census Tract 154; Duval County; Florida,2415,403,1196,409
1400000US12031015501,Census Tract 155.01; Duval County; Florida,4371,447,2454,896
1400000US12031015502,Census Tract 155.02; Duval County; Florida,5626,297,2539,1263
1400000US12031015600,Census Tract 156; Duval County; Florida,3973,741,2003,485
1400000US12031015701,Census Tract 157.01; Duval County; Florida,1504,73,638,339
1400000US12031015702,Census Tract 157.02; Duval County; Florida,3659,619,1647,546
1400000US12031015803,Census Tract 158.03; Duval County; Florida,3350,671,1848,252
1400000US12031015804,Census Tract 158.04; Duval County; Florida,3497,791,1586,628
1400000US12031015805,Census Tract 158.05; Duval County; Florida,6603,315,2715,1530
1400000US12031015806,Census Tract 158.06; Duval County; Florida,2802,482,1275,478
1400000US12031015922,Census Tract 159.22; Duval County; Florida,4088,385,2110,1375
1400000US12031015924,Census Tract 159.24; Duval County; Florida,5454,1315,2736,724
1400000US12031015925,Census Tract 159.25; Duval County; Florida,5969,362,3039,2121
1400000US12031015926,Census Tract 159.26; Duval County; Florida,10166,1222,4742,3342
1400000US12031015927,Census Tract 159.27; Duval County; Florida,2923,311,1453,418
1400000US12031015928,Census Tract 159.28; Duval County; Florida,1953,155,1076,491
1400000US12031015929,Census Tract 159.29; Duval County; Florida,4797,528,2698,811
1400000US12031016001,Census Tract 160.01; Duval County; Florida,4563,918,2532,316
1400000US12031016002,Census Tract 160.02; Duval County; Florida,3423,424,1474,823
1400000US12031016101,Census Tract 161.01; Duval County; Florida,3289,597,1636,819
1400000US12031016102,Census Tract 161.02; Duval County; Florida,3564,648,2123,849
1400000US12031016200,Census Tract 162; Duval County; Florida,2332,593,1268,258
1400000US12031016300,Census Tract 163; Duval County; Florida,2386,310,1188,352
1400000US12031016400,Census Tract 164; Duval County; Florida,5381,1035,2703,702
1400000US12031016500,Census Tract 165; Duval County; Florida,5332,1344,2513,968
1400000US12031016603,Census Tract 166.03; Duval County; Florida,3560,672,1600,222
1400000US12031016604,Census Tract 166.04; Duval County; Florida,4457,889,2174,527
1400000US12031016605,Census Tract 166.05; Duval County; Florida,2655,368,1234,649
1400000US12031016606,Census Tract 166.06; Duval County; Florida,5317,797,2147,1085
1400000US12031016711,Census Tract 167.11; Duval County; Florida,4359,1076,2089,290
1400000US12031016724,Census Tract 167.24; Duval County; Florida,5569,830,2468,1213
1400000US12031016725,Census Tract 167.25; Duval County; Florida,4459,558,1928,763
1400000US12031016726,Census Tract 167.26; Duval County; Florida,4111,646,2011,595
1400000US12031016727,Census Tract 167.27; Duval County; Florida,4258,1446,1956,543
1400000US12031016728,Census Tract 167.28; Duval County; Florida,5630,858,2686,538
1400000US12031016729,Census Tract 167.29; Duval County; Florida,6164,1061,3092,1197
1400000US12031016730,Census Tract 167.30; Duval County; Florida,3601,418,1730,249
1400000US12031016731,Census Tract 167.31; Duval County; Florida,5118,1158,2312,765
1400000US12031016801,Census Tract 168.01; Duval County; Florida,2101,840,1061,83
1400000US12031016803,Census Tract 168.03; Duval County; Florida,6900,1760,3443,716
1400000US12031016804,Census Tract 168.04; Duval County; Florida,8571,2632,3914,734
1400000US12031016807,Census Tract 168.07; Duval County; Florida,4296,546,2044,453
1400000US12031016808,Census Tract 168.08; Duval County; Florida,4211,697,2011,719
1400000US12031016809,Census Tract 168.09; Duval County; Florida,5878,644,2987,658
1400000US12031016810,Census Tract 168.10; Duval County; Florida,2483,502,1161,440
1400000US12031016811,Census Tract 168.11; Duval County; Florida,6194,1060,3249,951
1400000US12031016812,Census Tract 168.12; Duval County; Florida,4323,418,2400,933
1400000US12031016813,Census Tract 168.13; Duval County; Florida,7769,1111,3657,1109
1400000US12031017101,Census Tract 171.01; Duval County; Florida,4305,660,2007,1087
1400000US12031017102,Census Tract 171.02; Duval County; Florida,2361,1004,980,447
1400000US12031017200,Census Tract 172; Duval County; Florida,2911,447,1441,505
1400000US12031017300,Census Tract 173; Duval County; Florida,8992,1354,4367,1079
1400000US12031017400,Census Tract 174; Duval County; Florida,3254,448,1419,514
1400000US12031990000,Census Tract 9900; Duval County; Florida,0,0,0,0
1400000US12033000100,Census Tract 1; Escambia County; Florida,2101,483,1113,292
1400000US12033000300,Census Tract 3; Escambia County; Florida,2513,434,1320,462
1400000US12033000400,Census Tract 4; Escambia County; Florida,3599,844,1523,322
1400000US12033000500,Census Tract 5; Escambia County; Florida,1395,231,712,220
1400000US12033000600,Census Tract 6; Escambia County; Florida,1348,237,693,371
1400000US12033000801,Census Tract 8.01; Escambia County; Florida,1913,300,1048,364
1400000US12033000802,Census Tract 8.02; Escambia County; Florida,3162,596,1455,243
1400000US12033000900,Census Tract 9; Escambia County; Florida,2440,739,1192,255
1400000US12033001001,Census Tract 10.01; Escambia County; Florida,5666,1413,2604,688
1400000US12033001002,Census Tract 10.02; Escambia County; Florida,2645,494,1144,298
1400000US12033001101,Census Tract 11.01; Escambia County; Florida,6322,2023,3113,422
1400000US12033001103,Census Tract 11.03; Escambia County; Florida,3032,582,1314,604
1400000US12033001104,Census Tract 11.04; Escambia County; Florida,5771,1183,2887,743
1400000US12033001201,Census Tract 12.01; Escambia County; Florida,5191,663,2663,1316
1400000US12033001202,Census Tract 12.02; Escambia County; Florida,3888,491,1832,702
1400000US12033001300,Census Tract 13; Escambia County; Florida,4060,705,1804,659
1400000US12033001401,Census Tract 14.01; Escambia County; Florida,6157,336,2876,5199
1400000US12033001402,Census Tract 14.02; Escambia County; Florida,6698,1193,3430,961
1400000US12033001500,Census Tract 15; Escambia County; Florida,1073,225,523,162
1400000US12033001600,Census Tract 16; Escambia County; Florida,2371,259,1565,613
